"Gen_sp","SpecimenCode","Sample","Site","Transect","Plot","Habitat","SamplingPoint","Method","Abundance","body","leg","eye","mand","clyp"
"Pheidole_gp.flavens.sp.D.3","IT14-0955-24","IT14-0955","Itoupé","450m","P9",1,5,"Winkler48h",3,0.2425115,0.781512605042017,0.228260869565217,0.182601176487046,0.296010296010296
"Pheidole_gp.flavens.sp.D.3","IT14-0431-48","IT14-0431","Itoupé","600m","P4",1,11,"Winkler48h",3,0.2425115,0.781512605042017,0.228260869565217,0.182601176487046,0.296010296010296
"Pheidole_gp.flavens.sp.D.3","IT14-0795-73","IT14-0795","Itoupé","450m","P8",1,15,"Winkler48h",2,0.2425115,0.781512605042017,0.228260869565217,0.182601176487046,0.296010296010296
"Pheidole_gp.flavens.sp.D.3","IT14-0954-21","IT14-0954","Itoupé","450m","P9",1,4,"Winkler48h",10,0.2425115,0.781512605042017,0.228260869565217,0.182601176487046,0.296010296010296
"Pheidole_gp.flavens.sp.D.3","IT14-0958-30","IT14-0958","Itoupé","450m","P9",1,8,"Winkler48h",2,0.2425115,0.781512605042017,0.228260869565217,0.182601176487046,0.296010296010296
"Pheidole_gp.flavens.sp.D.3","IT14-0257-24","IT14-0257","Itoupé","600m","P5",1,5,"Winkler48h",2,0.2425115,0.781512605042017,0.228260869565217,0.182601176487046,0.296010296010296
"Pheidole_gp.flavens.sp.D.4","IT14-0785-67","IT14-0785","Itoupé","450m","P8",1,5,"Winkler48h",2,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0781-45","IT14-0781","Itoupé","450m","P8",1,1,"Winkler48h",3,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0308-81","IT14-0308","Itoupé","800m","P3",1,16,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0295-107","IT14-0295","Itoupé","800m","P3",1,3,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0808-49","IT14-0808","Itoupé","450m","P7",1,8,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0819-43","IT14-0819","Itoupé","450m","P7",1,19,"Winkler48h",25,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0435-64","IT14-0435","Itoupé","600m","P4",1,15,"Winkler48h",6,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0806-84","IT14-0806","Itoupé","450m","P7",1,6,"Winkler48h",9,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0964-75","IT14-0964","Itoupé","450m","P9",1,14,"Winkler48h",6,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0426-59","IT14-0426","Itoupé","600m","P4",1,6,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0794-54","IT14-0794","Itoupé","450m","P8",1,14,"Winkler48h",21,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0951-12","IT14-0951","Itoupé","450m","P9",1,1,"Winkler48h",3,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0433-59","IT14-0433","Itoupé","600m","P4",1,13,"Winkler48h",2,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0264-27","IT14-0264","Itoupé","600m","P5",1,12,"Winkler48h",10,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0798-32","IT14-0798","Itoupé","450m","P8",1,18,"Winkler48h",32,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0789-93","IT14-0789","Itoupé","450m","P8",1,9,"Winkler48h",4,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0307-94","IT14-0307","Itoupé","800m","P3",1,15,"Winkler48h",12,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0795-75","IT14-0795","Itoupé","450m","P8",1,15,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0437-39","IT14-0437","Itoupé","600m","P4",1,17,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0272-91","IT14-0272","Itoupé","600m","P5",1,20,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0969-120","IT14-0969","Itoupé","450m","P9",1,19,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0553-18","IT14-0553","Itoupé","600m","P6",1,3,"Winkler48h",3,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0267-38","IT14-0267","Itoupé","600m","P5",1,15,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0966-21","IT14-0966","Itoupé","450m","P9",1,16,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0810-32","IT14-0810","Itoupé","450m","P7",1,10,"Winkler48h",20,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0817-57","IT14-0817","Itoupé","450m","P7",1,17,"Winkler48h",6,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0970-27","IT14-0970","Itoupé","450m","P9",1,20,"Winkler48h",2,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0552-19","IT14-0552","Itoupé","600m","P6",1,2,"Winkler48h",7,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0963-27","IT14-0963","Itoupé","450m","P9",1,13,"Winkler48h",16,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0965-73","IT14-0965","Itoupé","450m","P9",1,15,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0309-31","IT14-0309","Itoupé","800m","P3",1,17,"Winkler48h",35,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0793-48","IT14-0793","Itoupé","450m","P8",1,13,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0796-60","IT14-0796","Itoupé","450m","P8",1,16,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0256-50","IT14-0256","Itoupé","600m","P5",1,4,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0820-107","IT14-0820","Itoupé","450m","P7",1,20,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0818-60","IT14-0818","Itoupé","450m","P7",1,18,"Winkler48h",25,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0787-58","IT14-0787","Itoupé","450m","P8",1,7,"Winkler48h",6,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0306-72","IT14-0306","Itoupé","800m","P3",1,14,"Winkler48h",26,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0074-59","IT14-0074","Itoupé","800m","P2",1,20,"Winkler48h",25,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0427-46","IT14-0427","Itoupé","600m","P4",1,7,"Winkler48h",2,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0570-17","IT14-0570","Itoupé","600m","P6",1,20,"Winkler48h",1,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0296-69","IT14-0296","Itoupé","800m","P3",1,4,"Winkler48h",5,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0788-51","IT14-0788","Itoupé","450m","P8",1,8,"Winkler48h",4,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0954-24","IT14-0954","Itoupé","450m","P9",1,4,"Winkler48h",20,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0958-28","IT14-0958","Itoupé","450m","P9",1,8,"Winkler48h",2,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.4","IT14-0782-49","IT14-0782","Itoupé","450m","P8",1,2,"Winkler48h",2,0.23427625,0.722222222222222,0.206896551724138,0.171231309124199,0.353982300884956
"Pheidole_gp.flavens.sp.D.5","IT14-0267-39","IT14-0267","Itoupé","600m","P5",1,15,"Winkler48h",3,0.2426311875,0.857142857142857,0.228070175438596,0.143866898651588,0.330578512396694
"Pheidole_gp.flavens.sp.D.5","IT14-0306-73","IT14-0306","Itoupé","800m","P3",1,14,"Winkler48h",5,0.2426311875,0.857142857142857,0.228070175438596,0.143866898651588,0.330578512396694
"Pheidole_gp.flavens.sp.D.5","IT14-0259-80","IT14-0259","Itoupé","600m","P5",1,7,"Winkler48h",1,0.2426311875,0.857142857142857,0.228070175438596,0.143866898651588,0.330578512396694
"Pheidole_gp.flavens.sp.D.5","IT14-0301-26","IT14-0301","Itoupé","800m","P3",1,9,"Winkler48h",1,0.2426311875,0.857142857142857,0.228070175438596,0.143866898651588,0.330578512396694
"Pheidole_gp.flavens.sp.D.5","IT14-0302-102","IT14-0302","Itoupé","800m","P3",1,10,"Winkler48h",14,0.2426311875,0.857142857142857,0.228070175438596,0.143866898651588,0.330578512396694
"Pheidole_gp.flavens.sp.D.5","IT14-0114-45","IT14-0114","Itoupé","800m","P1",1,16,"Winkler48h",15,0.2426311875,0.857142857142857,0.228070175438596,0.143866898651588,0.330578512396694
"Pheidole_gp.flavens.sp.D.5","IT14-0298-70","IT14-0298","Itoupé","800m","P3",1,6,"Winkler48h",2,0.2426311875,0.857142857142857,0.228070175438596,0.143866898651588,0.330578512396694
"Pheidole_gp.flavens.sp.D.5","IT14-0304-30","IT14-0304","Itoupé","800m","P3",1,12,"Winkler48h",3,0.2426311875,0.857142857142857,0.228070175438596,0.143866898651588,0.330578512396694
"Pheidole_gp.flavens.sp.D.5","IT14-0299-42","IT14-0299","Itoupé","800m","P3",1,7,"Winkler48h",1,0.2426311875,0.857142857142857,0.228070175438596,0.143866898651588,0.330578512396694
"Pheidole_gp.flavens.sp.D.5","IT14-0265-36","IT14-0265","Itoupé","600m","P5",1,13,"Winkler48h",1,0.2426311875,0.857142857142857,0.228070175438596,0.143866898651588,0.330578512396694
"Pheidole_gp.flavens.sp.D.5","IT14-0310-34","IT14-0310","Itoupé","800m","P3",1,18,"Winkler48h",4,0.2426311875,0.857142857142857,0.228070175438596,0.143866898651588,0.330578512396694
"Pheidole_gp.flavens.sp.D.5","IT14-0309-30","IT14-0309","Itoupé","800m","P3",1,17,"Winkler48h",25,0.2426311875,0.857142857142857,0.228070175438596,0.143866898651588,0.330578512396694
"Pheidole_gp.tristis.sp.A","IT14-0801-27","IT14-0801","Itoupé","450m","P7",1,1,"Winkler48h",52,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0561-45","IT14-0561","Itoupé","600m","P6",1,11,"Winkler48h",1,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0813-61","IT14-0813","Itoupé","450m","P7",1,13,"Winkler48h",16,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0421-30","IT14-0421","Itoupé","600m","P4",1,1,"Winkler48h",1,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0796-59","IT14-0796","Itoupé","450m","P8",1,16,"Winkler48h",10,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0795-71","IT14-0795","Itoupé","450m","P8",1,15,"Winkler48h",20,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0068-60","IT14-0068","Itoupé","800m","P2",1,14,"Winkler48h",3,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0967-47","IT14-0967","Itoupé","450m","P9",1,17,"Winkler48h",3,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0307-91","IT14-0307","Itoupé","800m","P3",1,15,"Winkler48h",11,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0794-53","IT14-0794","Itoupé","450m","P8",1,14,"Winkler48h",2,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0438-63","IT14-0438","Itoupé","600m","P4",1,18,"Winkler48h",3,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0562-18","IT14-0562","Itoupé","600m","P6",1,12,"Winkler48h",2,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0782-48","IT14-0782","Itoupé","450m","P8",1,2,"Winkler48h",9,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0802-76","IT14-0802","Itoupé","450m","P7",1,2,"Winkler48h",32,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0109-91","IT14-0109","Itoupé","800m","P1",1,11,"Winkler48h",1,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0064-77","IT14-0064","Itoupé","800m","P2",1,10,"Winkler48h",3,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0113-102","IT14-0113","Itoupé","800m","P1",1,15,"Winkler48h",4,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0059-79","IT14-0059","Itoupé","800m","P2",1,5,"Winkler48h",1,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0435-63","IT14-0435","Itoupé","600m","P4",1,15,"Winkler48h",2,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0103-76","IT14-0103","Itoupé","800m","P1",1,5,"Winkler48h",6,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0558-23","IT14-0558","Itoupé","600m","P6",1,8,"Winkler48h",4,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0055-134","IT14-0055","Itoupé","800m","P2",1,1,"Winkler48h",9,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0817-56","IT14-0817","Itoupé","450m","P7",1,17,"Winkler48h",19,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0953-46","IT14-0953","Itoupé","450m","P9",1,3,"Winkler48h",4,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0056-71","IT14-0056","Itoupé","800m","P2",1,2,"Winkler48h",1,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0570-18","IT14-0570","Itoupé","600m","P6",1,20,"Winkler48h",2,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0559-19","IT14-0559","Itoupé","600m","P6",1,9,"Winkler48h",6,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0425-52","IT14-0425","Itoupé","600m","P4",1,5,"Winkler48h",5,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0955-25","IT14-0955","Itoupé","450m","P9",1,5,"Winkler48h",3,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0099-82","IT14-0099","Itoupé","800m","P1",1,1,"Winkler48h",5,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0433-60","IT14-0433","Itoupé","600m","P4",1,13,"Winkler48h",3,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0958-27","IT14-0958","Itoupé","450m","P9",1,8,"Winkler48h",16,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0968-22","IT14-0968","Itoupé","450m","P9",1,18,"Winkler48h",12,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0271-35","IT14-0271","Itoupé","600m","P5",1,19,"Winkler48h",3,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0427-47","IT14-0427","Itoupé","600m","P4",1,7,"Winkler48h",3,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0970-29","IT14-0970","Itoupé","450m","P9",1,20,"Winkler48h",5,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0789-91","IT14-0789","Itoupé","450m","P8",1,9,"Winkler48h",3,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0108-21","IT14-0108","Itoupé","800m","P1",1,10,"Winkler48h",13,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0432-27","IT14-0432","Itoupé","600m","P4",1,12,"Winkler48h",1,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0564-13","IT14-0564","Itoupé","600m","P6",1,14,"Winkler48h",3,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0422-29","IT14-0422","Itoupé","600m","P4",1,2,"Winkler48h",8,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0957-48","IT14-0957","Itoupé","450m","P9",1,7,"Winkler48h",6,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0300-63","IT14-0300","Itoupé","800m","P3",1,8,"Winkler48h",15,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0070-46","IT14-0070","Itoupé","800m","P2",1,16,"Winkler48h",1,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0115-52","IT14-0115","Itoupé","800m","P1",1,17,"Winkler48h",15,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0565-12","IT14-0565","Itoupé","600m","P6",1,15,"Winkler48h",2,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0306-71","IT14-0306","Itoupé","800m","P3",1,14,"Winkler48h",16,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0296-67","IT14-0296","Itoupé","800m","P3",1,4,"Winkler48h",5,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0566-28","IT14-0566","Itoupé","600m","P6",1,16,"Winkler48h",6,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0072-27","IT14-0072","Itoupé","800m","P2",1,18,"Winkler48h",1,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0297-108","IT14-0297","Itoupé","800m","P3",1,5,"Winkler48h",3,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0295-87","IT14-0295","Itoupé","800m","P3",1,3,"Winkler48h",26,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0814-70","IT14-0814","Itoupé","450m","P7",1,14,"Winkler48h",9,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0102-92","IT14-0102","Itoupé","800m","P1",1,4,"Winkler48h",7,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0105-71","IT14-0105","Itoupé","800m","P1",1,7,"Winkler48h",8,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0962-36","IT14-0962","Itoupé","450m","P9",1,12,"Winkler48h",5,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0969-119","IT14-0969","Itoupé","450m","P9",1,19,"Winkler48h",15,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0568-21","IT14-0568","Itoupé","600m","P6",1,18,"Winkler48h",3,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0302-103","IT14-0302","Itoupé","800m","P3",1,10,"Winkler48h",14,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0816-64","IT14-0816","Itoupé","450m","P7",1,16,"Winkler48h",12,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0818-59","IT14-0818","Itoupé","450m","P7",1,18,"Winkler48h",7,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0569-23","IT14-0569","Itoupé","600m","P6",1,19,"Winkler48h",1,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0101-40","IT14-0101","Itoupé","800m","P1",1,3,"Winkler48h",11,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0073-44","IT14-0073","Itoupé","800m","P2",1,19,"Winkler48h",4,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0961-24","IT14-0961","Itoupé","450m","P9",1,11,"Winkler48h",3,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0266-20","IT14-0266","Itoupé","600m","P5",1,14,"Winkler48h",4,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0956-20","IT14-0956","Itoupé","450m","P9",1,6,"Winkler48h",4,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0263-32","IT14-0263","Itoupé","600m","P5",1,11,"Winkler48h",3,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0111-51","IT14-0111","Itoupé","800m","P1",1,13,"Winkler48h",9,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0812-114","IT14-0812","Itoupé","450m","P7",1,12,"Winkler48h",7,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0800-76","IT14-0800","Itoupé","450m","P8",1,20,"Winkler48h",4,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0272-88","IT14-0272","Itoupé","600m","P5",1,20,"Winkler48h",6,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0074-56","IT14-0074","Itoupé","800m","P2",1,20,"Winkler48h",8,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
"Pheidole_gp.tristis.sp.A","IT14-0267-41","IT14-0267","Itoupé","600m","P5",1,15,"Winkler48h",10,0.213608078125,0.747712418300654,0.248210023866348,0.184202551490435,0.308126410835214
